emp_id,full_name,gender,dob,join_date,department,job_title,manager_id,location,status,employment_type,salary,email,phone,last_working_day
975,Christopher Combs,Female,1988-12-12,2006-11-10,Sales,Operations Lead,45,Hyderabad,Abscond,Contract,81690.26,garciaveronica@hotmail.com,266-742-6404,2021-01-21
976,Alexandra Robertson,Male,1973-04-02,2023-02-27,Engineering,Unknown,14,Chennai,Terminated,Contract,93008.89,shelby12@yahoo.com,809-236-8966,2023-01-08
977,Brian Green,Unknown,1996-11-22,2022-03-29,Engineering,Hr Manager,38,Bangalore,Terminated,Unknown,79782.4,eric35@yahoo.com,783-096-9958,2023-01-02
978,Erica Flynn,Male,1988-12-27,2003-04-19,Human Resource,Unknown,2,Unknown,Terminated,Contract,90928.6,joshuathomas@randall-barker.com,194-228-1178,2003-01-29
979,Carol Hancock,Unknown,1992-02-06,2022-01-11,Finance,Sales Executive,36,Unknown,Active,Unknown,136325.0,thomasrebecca@sanders-lawrence.com,391-406-2098,
980,Cynthia Miller,Female,2002-04-14,2004-06-27,Sales,Operations Lead,41,Bangalore,Active,Unknown,81690.26,conleybrandy@hotmail.com,684-072-4771,
981,Jermaine Moss,Male,1981-05-22,2001-05-11,Sales,Software Engineer,46,Chennai,Abscond,Unknown,92911.53,nwilliams@yahoo.com,268-602-6896,2023-01-28
982,Rose Hernandez,Male,1996-01-30,2024-03-06,Sales,Software Engineer,46,Unknown,Active,Intern,92911.53,jon88@hotmail.com,745-103-3450,
983,Ashley White,Unknown,1995-10-29,2015-07-09,Human Resource,Hr Manager,17,Chennai,Abscond,Intern,79067.0,sandrews@mitchell.com,902-001-5597,2018-01-08
984,Kenneth Kelley,Unknown,1993-08-18,2006-11-03,Engineering,Operations Lead,44,Remote,Active,Intern,69455.75,michael75@nelson-clements.com,247-902-8983,
985,Nicolas Tran,Unknown,1983-09-02,2020-02-20,Human Resource,Software Engineer,21,Hyderabad,Resigned,Unknown,89692.56,smithshawn@cruz.biz,186-061-3414,2021-01-07
986,Bridget Hogan,Female,1991-04-30,1995-04-17,Human Resource,Finance Analyst,16,Unknown,Terminated,Intern,93426.0,melissalutz@ward.com,692-396-8405,2017-01-18
987,Scott Harrison,Female,1994-12-13,2012-10-01,Sales,Finance Analyst,48,Chennai,Terminated,Unknown,83894.94,matthew47@yahoo.com,068-305-5589,2019-01-08
988,Lori King,Female,1981-09-27,2016-01-27,Human Resource,Sales Executive,30,Hyderabad,Terminated,Contract,92810.2,jasonjordan@nelson-griffin.com,665-816-2625,2020-01-04
989,Johnny Anderson,Unknown,1990-03-17,2001-09-12,Operations,Finance Analyst,22,Chennai,Resigned,Intern,70387.0,rhernandez@hardy-chase.com,876-715-1497,2003-01-19
990,Patricia Hogan,Female,1979-03-05,1993-03-31,Finance,Finance Analyst,4,Chennai,Abscond,Unknown,81128.9,arnoldtammy@burns.biz,180-388-9294,2016-01-28
991,Barbara Bell,Unknown,1968-03-27,1969-02-11,Sales,Hr Manager,12,Chennai,Abscond,Full-time,96422.61,marshallmanuel@gmail.com,072-186-2178,1978-01-26
992,Nicholas Zamora,Female,1970-06-28,2000-04-20,Sales,Hr Manager,13,Chennai,Active,Full-time,96422.61,emilyjones@hotmail.com,015-889-4043,
993,Michael Allen,Female,1990-11-26,1996-02-13,Operations,Operations Lead,29,Hyderabad,Abscond,Contract,55486.0,lisacrawford@gonzalez.com,655-473-3767,2010-01-24
994,Alexis Guerra,Male,1983-12-10,1990-03-03,Finance,Finance Analyst,50,Chennai,Abscond,Unknown,81128.9,alanmccoy@gmail.com,632-322-3967,2022-01-21
995,Jeanette Rodriguez,Female,1986-03-10,2002-04-11,Operations,Unknown,38,Chennai,Active,Unknown,80820.75,robertrobinson@yahoo.com,905-973-0623,
996,Joy Gomez,Female,1988-07-05,2017-01-20,Finance,Software Engineer,49,Bangalore,Active,Unknown,72015.4,cookluis@moore.com,295-420-1071,
997,Terry Garza,Female,1977-06-10,1998-05-20,Human Resource,Hr Manager,10,Chennai,Abscond,Intern,79067.0,williamfernandez@noble.com,063-833-1227,2017-01-28
998,Kimberly Porter,Female,1999-09-04,2014-09-13,Operations,Software Engineer,24,Hyderabad,Active,Full-time,78517.13,ashleylee@hotmail.com,911-077-0091,
999,Kevin Boyer,Female,1982-03-16,1985-10-01,Engineering,Unknown,6,Chennai,Terminated,Intern,93008.89,mark37@washington.info,898-382-2180,2010-01-23
1000,Jacqueline Obrien,Male,1991-11-25,2002-03-24,Engineering,Unknown,7,Chennai,Resigned,Unknown,82251.0,brookscatherine@mitchell.net,575-370-0841,2021-01-17
